eventid,iyear,imonth,month_txt,iday,date,country_txt,region_txt,provstate,city,latitude,longitude,multiple,success,suicide,suicide_txt,attacktype1_txt,targtype1_txt,target1,weaptype1_txt,nkill
2.02E+11,2017,2,Feb,15,15/02/2017,Afghanistan,South Asia,Jawzjan,Chaar Say,35.997684,65.362643,1,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Farmers,Firearms,
2.02E+11,2017,2,Feb,15,15/02/2017,Afghanistan,South Asia,Jawzjan,Chaar Band,35.997684,65.362643,1,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Farmers,Firearms,
2.02E+11,2017,2,Feb,15,15/02/2017,Afghanistan,South Asia,Jawzjan,Chel Tapey,35.997684,65.362643,1,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Farmers,Firearms,
2.02E+11,2017,2,Feb,15,15/02/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,10
2.02E+11,2017,2,Feb,15,15/02/2017,Iraq,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Fish Market,Explosives,0
2.02E+11,2017,2,Feb,15,15/02/2017,Iraq,Middle East & North Africa,Nineveh,Hajaf,35.881389,42.469444,0,0,0,No,Bombing/Explosion,Military,Forces,Explosives,40
2.02E+11,2017,2,Feb,15,15/02/2017,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0,1,0,No,Unknown,Private Citizens & Property,Civilians,Unknown,8
2.02E+11,2017,2,Feb,14,14/02/2017,Iraq,Middle East & North Africa,Al Anbar,Hit district,33.426248,42.977081,0,1,0,No,Armed Assault,Military,Checkpoint,Firearms,1
2.02E+11,2017,2,Feb,15,15/02/2017,Afghanistan,South Asia,Laghman,Mihtarlam,34.674866,70.21344,0,1,0,No,Bombing/Explosion,Private Citizens & Property,House,Explosives,2
2.02E+11,2017,2,Feb,15,15/02/2017,Afghanistan,South Asia,Laghman,Alishing district,34.809055,70.097949,0,1,0,No,Unknown,Military,Convoy,Unknown,3
2.02E+11,2017,2,Feb,15,15/02/2017,Iraq,Middle East & North Africa,Al Anbar,Rahaliyah,32.765833,43.390833,0,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Shia Civilians,Unknown,
2.02E+11,2017,2,Feb,15,15/02/2017,Saudi Arabia,Middle East & North Africa,Asir,Khamis Mushayt,18.314753,42.725163,0,0,0,No,Bombing/Explosion,Airports & Aircraft,Airport,Explosives,0
2.02E+11,2017,2,Feb,15,15/02/2017,Pakistan,South Asia,Azad Kashmir,Garhi Dupatta,34.226444,73.615683,0,0,0,No,Assassination,Private Citizens & Property,General Secretary: Allama Tasawur Hussain Jawadi,Firearms,1
2.02E+11,2017,2,Feb,15,15/02/2017,India,South Asia,Chhattisgarh,Mardapal,19.377765,81.543187,0,1,0,No,Armed Assault,Police,Officers,Firearms,5
2.02E+11,2017,2,Feb,15,15/02/2017,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,0,1,0,No,Armed Assault,Private Citizens & Property,Civilian,Firearms,0
2.02E+11,2017,2,Feb,15,15/02/2017,Pakistan,South Asia,Khyber Pakhtunkhwa,Azakhel Bala,33.993872,71.860098,0,1,0,No,Armed Assault,Government (General),Official: Waheed Ullah,Firearms,1
2.02E+11,2017,2,Feb,15,15/02/2017,Iraq,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,2
2.02E+11,2017,2,Feb,15,15/02/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,No,Bombing/Explosion,Police,Patrol,Explosives,0
2.02E+11,2017,2,Feb,15,15/02/2017,Somalia,Sub-Saharan Africa,Lower Shebelle,Wanlaweyne,2.619745,44.893681,0,1,0,No,Bombing/Explosion,Military,Checkpoint,Explosives,2
2.02E+11,2017,2,Feb,15,15/02/2017,Nigeria,Sub-Saharan Africa,Borno,Gwoza,11.083983,13.693092,0,1,0,No,Armed Assault,Military,Helicopter,Firearms,0
2.02E+11,2017,2,Feb,15,15/02/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Assassination,Private Citizens & Property,Clan Elder: Muse Mohamed Rooble,Firearms,1
2.02E+11,2017,2,Feb,16,16/02/2017,Thailand,Southeast Asia,Yala,Pawang Nok,6.242799,101.297732,1,1,0,No,Facility/Infrastructure Attack,Business,Rubber Wood Processing Facility,Incendiary,0
2.02E+11,2017,2,Feb,15,15/02/2017,Ecuador,South America,Pichincha,Quito,-0.211188,-78.522629,0,0,0,No,Assassination,Government (General),President: Gabriela Rivadeneira,Explosives,0
2.02E+11,2017,2,Feb,15,15/02/2017,Afghanistan,South Asia,Paktia,Shawak district,33.450916,69.377322,0,0,0,No,Assassination,Police,Vehicle of District Police Chief,Explosives,1
2.02E+11,2017,2,Feb,15,15/02/2017,Iraq,Middle East & North Africa,Nineveh,Tal Abta,35.69,42.548889,0,1,1,Yes,Bombing/Explosion,Military,Checkpoint,Explosives,7
2.02E+11,2017,2,Feb,15,15/02/2017,Afghanistan,South Asia,Faryab,Gordzad,36.183876,64.875046,0,1,0,No,Unknown,Private Citizens & Property,Village,Unknown,10
2.02E+11,2017,2,Feb,15,15/02/2017,Somalia,Sub-Saharan Africa,Hiiraan,Beledweyne,4.73538,45.2024,0,1,0,No,Bombing/Explosion,Military,Ethiopian Convoy,Explosives,0
2.02E+11,2017,2,Feb,15,15/02/2017,Syria,Middle East & North Africa,Aleppo,Bab,36.366199,37.512276,0,1,1,Yes,Bombing/Explosion,Military,Base,Explosives,17
2.02E+11,2017,2,Feb,15,15/02/2017,Turkey,Middle East & North Africa,Mardin,Dargecit district,37.546184,41.720381,0,1,0,No,Bombing/Explosion,Military,Armored Vehicle,Explosives,0
2.02E+11,2017,2,Feb,15,15/02/2017,Nepal,South Asia,Province 7,Kailali,28.570833,80.795,0,1,0,No,Hostage Taking (Kidnapping),Educational Institution,Professor: Amar Bahadur Rawal,Unknown,0
2.02E+11,2017,2,Feb,15,15/02/2017,India,South Asia,Odisha,Radanga,19.508802,83.504354,0,1,0,No,Hostage Taking (Kidnapping),Government (General),Poll Booth,Melee,0
2.02E+11,2017,2,Feb,15,15/02/2017,Somalia,Sub-Saharan Africa,Mudug,Camara,6.565673,47.763756,0,1,0,No,Armed Assault,Military,Base,Firearms,
2.02E+11,2017,2,Feb,15,15/02/2017,Poland,Eastern Europe,Greater Poland,Klodawa,52.254266,18.913468,0,1,0,No,Bombing/Explosion,Police,Police Station,Explosives,0
2.02E+11,2017,2,Feb,15,15/02/2017,India,South Asia,Bihar,Dugdha,24.934373,83.611517,0,1,0,No,Facility/Infrastructure Attack,Business,Adhaura-Akbarpur Road Construction Staff,Incendiary,0
2.02E+11,2017,2,Feb,15,15/02/2017,Jordan,Middle East & North Africa,Amman,Amman,31.945367,35.928372,0,1,0,No,Armed Assault,Tourists,Tourist,Melee,1
2.02E+11,2017,2,Feb,16,16/02/2017,Pakistan,South Asia,Sindh,Sehwan,26.421478,67.860947,0,1,1,Yes,Bombing/Explosion,Religious Figures/Institutions,Shrine,Explosives,91
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Shia Civilians,Explosives,45
2.02E+11,2017,2,Feb,16,16/02/2017,Pakistan,South Asia,Balochistan,Korak,26.845278,65.732222,0,1,0,No,Bombing/Explosion,Military,Convoy,Explosives,3
2.02E+11,2017,2,Feb,16,16/02/2017,Egypt,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,0,1,0,No,Armed Assault,Private Citizens & Property,Coptic Christian Civilian: Gamal Tawfiq,Firearms,1
2.02E+11,2017,2,Feb,16,16/02/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Bombing/Explosion,Government (General),Villa Somalia,Explosives,2
2.02E+11,2017,2,Feb,16,16/02/2017,Colombia,South America,Norte de Santander,El Lorito,8.50874,-73.4488,0,1,0,No,Bombing/Explosion,Utilities,Cano Limon-Covenas Oil Pipeline,Explosives,0
2.02E+11,2017,2,Feb,16,16/02/2017,Colombia,South America,Norte de Santander,Villanueva,8.493055,-73.470565,0,1,0,No,Hostage Taking (Kidnapping),Government (General),Father of Mayor Edwin Contreras: Cristo Humberto Contreras,Unknown,0
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Kirkuk,Bashir,35.244621,44.275486,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilian,Explosives,1
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Saladin,Hamamiyat,33.5009,44.216648,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,0
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,0,0,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,1
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,2,Feb,16,16/02/2017,Afghanistan,South Asia,Nangarhar,Dih Bala district,34.09263,70.469225,0,1,0,No,Bombing/Explosion,Military,Outposts,Explosives,38
2.02E+11,2017,2,Feb,16,16/02/2017,India,South Asia,Jammu and Kashmir,Turka Wangam,33.782079,74.931107,0,1,0,No,Facility/Infrastructure Attack,Business,Bank,Firearms,0
2.02E+11,2017,2,Feb,16,16/02/2017,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.003485,124.294995,0,1,0,No,Armed Assault,Military,"Soldiers: Major Jerico Mangalus, Corporal Bryan Libot, Corporal Rolando Cartilla",Firearms,2
2.02E+11,2017,2,Feb,16,16/02/2017,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,0,1,0,No,Armed Assault,Private Citizens & Property,Civilian,Firearms,0
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,No,Bombing/Explosion,Educational Institution,School,Explosives,2
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Nineveh,Hawad,35.870968,43.296768,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Diyala,Al-Taliah Al-Ula,34.363979,44.503483,0,1,0,No,Unknown,Military,Checkpoint,Unknown,0
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,1,Yes,Bombing/Explosion,Business,Barber Shop,Explosives,1
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,2,Feb,16,16/02/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,No,Assassination,Government (General),Residence of Chair: Shaker al-Zamili,Firearms,0
2.02E+11,2017,2,Feb,16,16/02/2017,Philippines,Southeast Asia,Davao del Sur,Tawan-Tawan,7.174335,125.374053,1,1,0,No,Facility/Infrastructure Attack,Business,Pineapple Harvester,Incendiary,0
2.02E+11,2017,2,Feb,16,16/02/2017,Philippines,Southeast Asia,Davao del Sur,Davao City,7.083241,125.600998,1,1,0,No,Bombing/Explosion,Military,Convoy,Explosives,4
2.02E+11,2017,2,Feb,16,16/02/2017,Philippines,Southeast Asia,Davao del Sur,Paquibato,7.369717,125.495898,0,0,0,No,Armed Assault,Military,Detachment,Firearms,1
2.02E+11,2017,2,Feb,16,16/02/2017,Nigeria,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,0,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,2
2.02E+11,2017,2,Feb,16,16/02/2017,Nigeria,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Motor Park,Explosives,1
2.02E+11,2017,2,Feb,16,16/02/2017,India,South Asia,Odisha,Kartalpali,18.543452,82.223013,0,0,0,No,Armed Assault,Military,Camp,Firearms,0
2.02E+11,2017,2,Feb,16,16/02/2017,Thailand,Southeast Asia,Yala,Lidon,6.542778,101.199167,1,1,0,No,Facility/Infrastructure Attack,Business,Construction Site,Incendiary,0
2.02E+11,2017,2,Feb,16,16/02/2017,Sudan,Sub-Saharan Africa,North Darfur,El Fashir,13.624196,25.344978,0,1,0,No,Armed Assault,Private Citizens & Property,Market,Firearms,0
2.02E+11,2017,2,Feb,16,16/02/2017,India,South Asia,West Bengal,Kirtankhali,21.899952,88.399993,0,1,0,No,Bombing/Explosion,Private Citizens & Property,"Civilians: Solmon Gazi, Kutubuddin Gazi",Explosives,0
2.02E+11,2017,2,Feb,16,16/02/2017,Pakistan,South Asia,Federally Administered Tribal Areas,Loi Shalman,34.220425,71.226196,0,1,0,No,Unknown,Military,Checkpost,Unknown,0
2.02E+11,2017,2,Feb,17,17/02/2017,Pakistan,South Asia,Balochistan,Pir Koh,29.143866,69.099785,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,2,Feb,17,17/02/2017,Egypt,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,0,1,0,No,Armed Assault,Other,Ambulance,Firearms,0
2.02E+11,2017,2,Feb,17,17/02/2017,Turkey,Middle East & North Africa,Sanliurfa,Viransehir district,37.235867,39.762378,0,1,0,No,Bombing/Explosion,Government (General),Complex Housing Judges and Prosecutors,Explosives,2
2.02E+11,2017,2,Feb,17,17/02/2017,Iraq,Middle East & North Africa,Kirkuk,Dibis district,35.674722,44.070556,0,1,0,No,Armed Assault,Military,Soldiers,Firearms,1
2.02E+11,2017,2,Feb,16,16/02/2017,Pakistan,South Asia,Khyber Pakhtunkhwa,Dera Ismail Khan district,31.831335,70.901972,0,1,0,No,Armed Assault,Police,Vehicle,Firearms,5
2.02E+11,2017,2,Feb,17,17/02/2017,India,South Asia,Chhattisgarh,Jagdalpur,19.081111,82.021111,0,1,0,No,Bombing/Explosion,Police,Patrol,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,Afghanistan,South Asia,Kunar,Khalkham,34.964444,70.838333,0,1,0,No,Bombing/Explosion,Police,Post,Explosives,18
2.02E+11,2017,2,Feb,17,17/02/2017,India,South Asia,Jammu and Kashmir,Srinagar,34.026206,74.824394,0,1,0,No,Bombing/Explosion,Police,Officers,Explosives,0
2.02E+11,2017,2,Feb,17,17/02/2017,Philippines,Southeast Asia,Zamboanga del Sur,San Pedro,8.15632,123.346316,0,0,0,No,Assassination,Government (General),Village Chair: Jerry Senara,Firearms,0
2.02E+11,2017,2,Feb,17,17/02/2017,Pakistan,South Asia,Balochistan,Quetta,30.200819,66.994354,0,1,0,No,Armed Assault,Police,Patrol,Firearms,2
2.02E+11,2017,2,Feb,17,17/02/2017,Pakistan,South Asia,Federally Administered Tribal Areas,Orakzai district,33.697271,71.144852,1,1,1,Yes,Bombing/Explosion,Military,Checkpost,Explosives,4
2.02E+11,2017,2,Feb,17,17/02/2017,Pakistan,South Asia,Federally Administered Tribal Areas,Orakzai district,33.697271,71.144852,1,1,1,Yes,Bombing/Explosion,Military,Checkpost,Explosives,4
2.02E+11,2017,2,Feb,17,17/02/2017,Egypt,Middle East & North Africa,North Sinai,Hasna,30.4653,33.785694,0,1,0,No,Bombing/Explosion,Military,Tank,Explosives,3
2.02E+11,2017,2,Feb,17,17/02/2017,Egypt,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,0,1,0,No,Armed Assault,Police,Checkpoint,Firearms,0
2.02E+11,2017,2,Feb,17,17/02/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,0
2.02E+11,2017,2,Feb,17,17/02/2017,Syria,Middle East & North Africa,Aleppo,Azaz,36.585438,37.046921,0,0,0,No,Armed Assault,Private Citizens & Property,Civilians,Firearms,0
2.02E+11,2017,2,Feb,17,17/02/2017,Afghanistan,South Asia,Kapisa,Unknown,34.981057,69.621456,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,0
2.02E+11,2017,2,Feb,17,17/02/2017,Somalia,Sub-Saharan Africa,Hiiraan,Beledweyne,4.73538,45.2024,0,1,0,No,Bombing/Explosion,Terrorists/Non-State Militia,Checkpoint,Explosives,2
2.02E+11,2017,2,Feb,17,17/02/2017,Nigeria,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,1,Yes,Bombing/Explosion,Terrorists/Non-State Militia,Checkpoint,Explosives,4
2.02E+11,2017,2,Feb,17,17/02/2017,Ecuador,South America,Pichincha,Quito,-0.211188,-78.522629,0,0,0,No,Bombing/Explosion,Journalists & Media,Television Station,Explosives,0
2.02E+11,2017,2,Feb,17,17/02/2017,Afghanistan,South Asia,Helmand,Unknown,31.363647,63.958611,0,0,0,No,Assassination,Government (General),Former District Chief: Haji Sharafuddin,Firearms,0
2.02E+11,2017,2,Feb,17,17/02/2017,Iraq,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,0,1,0,No,Unknown,Military,Forces,Unknown,8
2.02E+11,2017,2,Feb,17,17/02/2017,Myanmar,Southeast Asia,Rakhine,Buthidaung district,20.86951,92.527221,0,1,0,No,Armed Assault,Military,Soldiers,Firearms,0
2.02E+11,2017,2,Feb,17,17/02/2017,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,0,1,0,No,Armed Assault,Military,Convoy,Firearms,6
2.02E+11,2017,2,Feb,17,17/02/2017,Pakistan,South Asia,Federally Administered Tribal Areas,Damadola,34.789406,71.46608,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,2
2.02E+11,2017,2,Feb,17,17/02/2017,Pakistan,South Asia,Federally Administered Tribal Areas,Shabak,33.423333,70.368889,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,2
2.02E+11,2017,2,Feb,17,17/02/2017,Bangladesh,South Asia,Chittagong,Jagannathpur,23.78307,91.116117,0,1,0,No,Armed Assault,Private Citizens & Property,Doctor: Farid Miah,Melee,1
2.02E+11,2017,2,Feb,17,17/02/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,No,Bombing/Explosion,Military,Patrol,Explosives,0
2.02E+11,2017,2,Feb,17,17/02/2017,Libya,Middle East & North Africa,Benghazi,Benghazi,32.069286,20.151144,0,1,0,No,Hostage Taking (Kidnapping),Military,Nephew of Khalifa Haftar: Belqasim Haftar,Unknown,
2.02E+11,2017,2,Feb,18,18/02/2017,Afghanistan,South Asia,Nangarhar,Badar Ghandai,34.290737,70.759587,0,1,0,No,Bombing/Explosion,Military,Vehicle,Explosives,6
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,1,1,0,No,Bombing/Explosion,Military,Forces,Explosives,35
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,1
2.02E+11,2017,2,Feb,17,17/02/2017,Pakistan,South Asia,Federally Administered Tribal Areas,Torkham,34.120224,71.101242,0,1,0,No,Armed Assault,Military,Checkpost,Firearms,6
2.02E+11,2017,2,Feb,18,18/02/2017,India,South Asia,Telangana,Chintur,17.742874,81.396271,0,0,0,No,Bombing/Explosion,Police,Patrol,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,Afghanistan,South Asia,Herat,Soni,34.346947,63.615452,0,0,0,No,Armed Assault,Military,Post,Firearms,4
2.02E+11,2017,2,Feb,18,18/02/2017,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Kyaghala,-0.791773,29.045993,0,1,0,No,Armed Assault,Private Citizens & Property,Hutu Civilians,Firearms,25
2.02E+11,2017,2,Feb,18,18/02/2017,Philippines,Southeast Asia,Zamboanga del Sur,San Pedro,8.15632,123.346316,0,1,0,No,Armed Assault,Military,Staff Sergeant: Geatra Dante Solo,Firearms,1
2.02E+11,2017,2,Feb,18,18/02/2017,Philippines,Southeast Asia,Davao del Sur,Inayangan,7.267752,125.440773,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,India,South Asia,Chhattisgarh,Bijapur district,18.860831,80.721442,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,Egypt,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,0,1,0,No,Bombing/Explosion,Police,Residence of Officer,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Assassination,Government (General),Former Himin and Heeb Administration Spokesperson: Mohamed Omar Hagafey,Firearms,1
2.02E+11,2017,2,Feb,18,18/02/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Armed Assault,Government (General),Senior Intelligence Official: Hassan Dheere,Firearms,1
2.02E+11,2017,2,Feb,18,18/02/2017,Kenya,Sub-Saharan Africa,Garissa,Hagadera,0.000134,40.369251,0,0,0,No,Hostage Taking (Kidnapping),Educational Institution,Teacher,Unknown,0
2.02E+11,2017,2,Feb,18,18/02/2017,Afghanistan,South Asia,Baghlan,Chashma Sher,36.060909,68.593811,0,1,0,No,Hostage Taking (Kidnapping),Government (General),Head of Water Management: Mohammad Naim Nawabi,Unknown,0
2.02E+11,2017,2,Feb,18,18/02/2017,Nigeria,Sub-Saharan Africa,Nasarawa,Akwanga district,8.906662,8.407457,0,1,0,No,Assassination,Private Citizens & Property,Doctor: Dennis Nakowa,Firearms,2
2.02E+11,2017,2,Feb,18,18/02/2017,United Kingdom,Western Europe,Northern Ireland,Newtonabbey,54.653118,-5.920532,0,1,0,No,Bombing/Explosion,Business,Business Park,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,No,Unknown,Military,Forces,Unknown,34
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Market,Explosives,3
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,1
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Al Anbar,Husaybah,34.154213,41.572376,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,Saudi Arabia,Middle East & North Africa,Najran,Najran,17.554939,44.232357,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilian,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,Mali,Sub-Saharan Africa,Unknown,Unknown,,,0,1,0,No,Armed Assault,Private Citizens & Property,Traders,Firearms,9
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Al Anbar,Bakriyah,33.27411,43.969736,0,1,0,No,Bombing/Explosion,Business,Shops,Explosives,1
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Market,Explosives,0
2.02E+11,2017,2,Feb,18,18/02/2017,Iraq,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,0,1,0,No,Bombing/Explosion,Business,Shops,Explosives,0
2.02E+11,2017,2,Feb,19,19/02/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Market,Explosives,40
