eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,location,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,claimed,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,dbsource
2.01706E+11,2017,6,12,India,South Asia,Jammu and Kashmir,Tral,33.931011,75.114212,The incident occurred in the Pulwama district.,0,1,0,3,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Central Reserve Police Force (CRPF),Camp,India,Hizbul Mujahideen (HM),0,1,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",0,START Primary Collection
2.01706E+11,2017,6,13,India,South Asia,Manipur,Imphal,24.798346,93.94043,The incident occurred in the Mantripukhri neighborhood in the Imphal East district.,0,0,0,3,Bombing/Explosion,Business,Retail/Grocery/Bakery,Manipur Motors,Automobile Showroom,India,Unknown,0,0,Explosives,28,Dynamite/TNT,0,START Primary Collection
2.01706E+11,2017,6,12,Pakistan,South Asia,Khyber Pakhtunkhwa,Swabi,34.123104,72.469017,,0,1,0,3,Bombing/Explosion,Police,Police Security Forces/Officers,Pakistani Police,House of Deputy Superintendent of Police: Izhar Shah,Pakistan,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.01706E+11,2017,6,12,Somalia,Sub-Saharan Africa,Middle Shebelle,Biyo Cadde,2.935672,45.791656,,0,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,African Union Mission in Somalia (AMISOM),Joint Base,International,Al-Shabaab,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,START Primary Collection
2.01706E+11,2017,6,12,Yemen,Middle East & North Africa,Hadramawt,Baddah,15.141161,48.357219,The incident occurred in Dawan district.,0,1,0,3,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Yemeni Army,Camp,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,1,Explosives,15,Vehicle,12,START Primary Collection
2.01706E+11,2017,6,12,Afghanistan,South Asia,Parwan,Unknown,34.963098,68.810885,,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.01706E+11,2017,6,12,Afghanistan,South Asia,Nangarhar,Unknown,34.171831,70.621679,,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.01706E+11,2017,6,12,Afghanistan,South Asia,Kunar,Unknown,34.846589,71.097317,,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.01706E+11,2017,6,13,Philippines,Southeast Asia,Compostela Valley,Unknown,7.6,125.95,,0,1,0,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Philippine Army (PA),66th Infantry Battalion,Philippines,New People's Army (NPA),0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01706E+11,2017,6,12,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,The incident occurred in the 10th police district.,0,0,0,3,Bombing/Explosion,Government (General),,Afghan Ministry of Transport and Civil Aviation,Vehicle,Afghanistan,Unknown,0,0,Explosives,15,Vehicle,0,START Primary Collection
2.01706E+11,2017,6,12,Thailand,Southeast Asia,Pattani,Thung Yang Daeng district,6.632612,101.449396,,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Territorial Defense Volunteers (TDV),Officer,Thailand,Unknown,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.01706E+11,2017,6,12,Thailand,Southeast Asia,Pattani,Kerasak,6.719394,101.412681,The incident occurred in Mayo district.,0,1,0,1,Assassination,Government (General),"Government Personnel (excluding police, military)",Government of Kerasak,Assistant Village Head: Abdullah Set,Thailand,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01706E+11,2017,6,12,India,South Asia,Odisha,Brahmapur,19.312699,84.78941,The incident occurred Ganjam district.,0,1,0,3,Bombing/Explosion,Violent Political Party,Party Official/Candidate/Other Personnel,Bharatiya Janata Party (BJP),Residence of Member: Siba Shankar Dash,India,Unknown,0,0,Explosives,17,Other Explosive Type,0,START Primary Collection
2.01706E+11,2017,6,12,Democratic Republic of the Congo,Sub-Saharan Africa,Haut-Uele,Unknown,4.113298,29.646089,The incident occurred in the northeastern area of the province.,0,1,0,9,Unknown,Police,Police Security Forces/Officers,Park Rangers,Ranger,Democratic Republic of the Congo,Lord's Resistance Army (LRA),1,0,Unknown,,,4,START Primary Collection
2.01706E+11,2017,6,12,Afghanistan,South Asia,Faryab,Khwaja Sabz Posh district,36.078782,64.851998,,0,0,0,9,Unknown,Military,Military Barracks/Base/Headquarters/Checkpost,Afghan National Security Force (ANSF),Posts,Afghanistan,Taliban,0,0,Unknown,,,0,START Primary Collection
2.01706E+11,2017,6,12,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000721,124.293111,,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Philippines,Maute Group,0,0,Firearms,4,Rifle/Shotgun (non-automatic),5,START Primary Collection
2.01706E+11,2017,6,12,India,South Asia,West Bengal,Bijanbari,27.068953,88.192205,The incident occurred in the Darjeeling district.,0,1,0,7,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,Government of Bijonbari,Block District Office (BDO),India,Gorkha Janmukti Morcha (GJM),0,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.01706E+11,2017,6,12,Turkey,Middle East & North Africa,Bingol,Unknown,38.885464,40.496625,,0,1,0,3,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Turkish Armed Forces (TSK),Vehicle,Turkey,Kurdistan Workers' Party (PKK),0,0,Explosives,17,Other Explosive Type,1,START Primary Collection
2.01706E+11,2017,6,12,India,South Asia,West Bengal,Darjeeling,27.046316,88.271156,The incident occurred on Lebong Cart Road in the Lebong neighborhood.,0,1,0,7,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,Public Works Department (PWD),Office of the Sub-assistant Engineer,India,Gorkha Janmukti Morcha (GJM),0,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.01706E+11,2017,6,12,Colombia,South America,Norte de Santander,Chitaga,7.137932,-72.664123,,0,1,0,6,Hostage Taking (Kidnapping),Business,Farm/Ranch,Unknown,Cattle Rancher: Roberto Florez Villamizar,Colombia,National Liberation Army of Colombia (ELN),0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01706E+11,2017,6,12,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Dora neighborhood.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Unknown,0,0,Explosives,15,Vehicle,0,START Primary Collection
2.01706E+11,2017,6,12,Iraq,Middle East & North Africa,Diyala,Himreen,34.100723,45.05196,,0,1,0,6,Hostage Taking (Kidnapping),Business,Mining,Unknown,Stone and Sand Quarry Employees,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Unknown,,,,START Primary Collection
2.01706E+11,2017,6,12,Iraq,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,The incident occurred to the southwest of Baghdad.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Unknown,Market,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01706E+11,2017,6,13,Iraq,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,The incident occurred 15 km east of Baghdad.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01706E+11,2017,6,13,Somalia,Sub-Saharan Africa,Hiiraan,Beledweyne,4.73538,45.2024,The incident occurred in the Doonsubagle neighborhood.,0,1,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",African Union Mission in Somalia (AMISOM),Ethiopian Soldiers,International,Al-Shabaab,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,START Primary Collection
2.01706E+11,2017,6,13,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,"The incident occurred in Anaz, western Baghdad",0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01706E+11,2017,6,13,Iraq,Middle East & North Africa,Saladin,Bir Ahmed,34.806469,44.495682,The incident occurred in the western part of the Tuz Khormato district.,1,1,0,9,Unknown,Military,Military Barracks/Base/Headquarters/Checkpost,Peshmerga,Outpost,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Unknown,,,1,START Primary Collection
2.01706E+11,2017,6,13,Saudi Arabia,Middle East & North Africa,Jazan,Unknown,16.691499,42.942709,,0,1,0,3,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Royal Saudi Arabian Armed Forces,Patrol,Saudi Arabia,Houthi extremists (Ansar Allah),0,0,Explosives,8,Landmine,1,START Primary Collection
2.01706E+11,2017,6,13,Egypt,Middle East & North Africa,North Sinai,Arish,31.087681,33.83708,The incident occurred on Ring Road south of the city.,1,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Egyptian National Police (ENP),Police Station,Egypt,Unknown,0,0,Firearms,4,Rifle/Shotgun (non-automatic),0,START Primary Collection
2.01706E+11,2017,6,13,Egypt,Middle East & North Africa,North Sinai,Arish,31.087681,33.83708,The incident occurred on Ring Road south of the city.,1,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Egyptian National Police (ENP),Police Station,Egypt,Unknown,0,0,Firearms,4,Rifle/Shotgun (non-automatic),0,START Primary Collection
2.01706E+11,2017,6,13,India,South Asia,Jammu and Kashmir,Lariyar,33.893405,75.086666,The incident occurred in the Pulwama district outside of Tral.,1,1,0,3,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Central Reserve Police Force (CRPF),Camp,India,Hizbul Mujahideen (HM),1,1,Explosives,7,Grenade,0,START Primary Collection
2.01706E+11,2017,6,13,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,The incident occurred in the Al Shifa neighborhood.,0,1,1,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Army,Soldiers,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Explosives,15,Vehicle,2,START Primary Collection
2.01706E+11,2017,6,13,Pakistan,South Asia,Balochistan,Pringabad,29.87701,66.859795,The incident occurred in Mastung district.,1,1,0,3,Bombing/Explosion,Telecommunication,Telephone/Telegraph,Telenor,Cell Phone Tower,Pakistan,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.01706E+11,2017,6,13,Iraq,Middle East & North Africa,Saladin,Siniyah,34.933361,43.412552,The incident occurred in the Baiji district.,1,1,0,9,Unknown,Military,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Soldiers,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Unknown,,,3,START Primary Collection
2.01706E+11,2017,6,13,Iraq,Middle East & North Africa,Saladin,Siniyah,34.933361,43.412552,The incident occurred in the Baiji district.,1,1,0,9,Unknown,Military,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Soldiers,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Unknown,,,2,START Primary Collection
2.01706E+11,2017,6,13,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,The incident occurred in the Old City neighborhood.,0,1,0,9,Unknown,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Unknown,,,5,START Primary Collection
2.01706E+11,2017,6,13,India,South Asia,Jammu and Kashmir,Awantipora,33.922792,75.012195,The incident occurred in the Pulwama district.,1,0,0,3,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Central Reserve Police Force (CRPF),Camp,India,Hizbul Mujahideen (HM),1,1,Explosives,7,Grenade,0,START Primary Collection
2.01706E+11,2017,6,13,India,South Asia,Jammu and Kashmir,Tral,33.931011,75.114212,The incident occurred in the Pulwama district.,1,1,0,3,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Central Reserve Police Force (CRPF),Police Station,India,Hizbul Mujahideen (HM),1,1,Explosives,7,Grenade,0,START Primary Collection
2.01706E+11,2017,6,13,India,South Asia,Jammu and Kashmir,Sarnal,33.732216,75.157913,The incident occurred in the Anantnag district.,1,1,0,3,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Central Reserve Police Force (CRPF),Camp,India,Hizbul Mujahideen (HM),1,1,Explosives,7,Grenade,0,START Primary Collection
2.01706E+11,2017,6,13,India,South Asia,Jammu and Kashmir,Anchidora,33.732216,75.157913,The incident occurred in the Anantnag district.,1,1,0,2,Armed Assault,Government (General),Judge/Attorney/Court,Government of Anantnang,Residence of Former Judge: Muzaffar Attar,India,Hizbul Mujahideen (HM),1,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01706E+11,2017,6,13,India,South Asia,Jammu and Kashmir,Sopore,34.288891,74.463715,The incident occurred in the Baramulla district.,1,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Rashtriya Rifles,Camp,India,Hizbul Mujahideen (HM),1,1,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",0,START Primary Collection
2.01706E+11,2017,6,13,India,South Asia,Jammu and Kashmir,Lorgam,33.978123,75.091797,The incident occurred at a 42 Rastriya Rifles camp in the Pulwama district.,1,1,0,3,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Rashtriya Rifles,Camp,India,Hizbul Mujahideen (HM),1,1,Explosives,7,Grenade,0,START Primary Collection
2.01706E+11,2017,6,13,Pakistan,South Asia,Balochistan,Azizabad,29.583681,66.733505,The incident occurred in Mastung district.,1,1,0,3,Bombing/Explosion,Telecommunication,Telephone/Telegraph,Unknown,Cell Phone Tower,Pakistan,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.01706E+11,2017,6,15,Yemen,Middle East & North Africa,Marib,Marib,15.45639,45.324871,,0,1,0,3,Bombing/Explosion,NGO,International NGO,King Salman Center for Relief and Humanitarian Aid (KSRelief),Aid Trucks,International,Houthi extremists (Ansar Allah),0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01706E+11,2017,6,13,Ukraine,Eastern Europe,Donetsk,Avdiivka,48.143208,37.753361,The incident occurred along the Turheneva Street.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Residential Area,Ukraine,Donetsk People's Republic,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",0,START Primary Collection
2.01706E+11,2017,6,13,Philippines,Southeast Asia,Sorsogon,Bentuco,12.850382,124.071133,The incident occurred in Gubat district,0,1,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Bentuco,Village Councilor: Pedro Espineda Esperida,Philippines,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01706E+11,2017,6,13,Afghanistan,South Asia,Ghazni,Qarabagh,33.193142,68.101852,,0,1,0,9,Unknown,Police,Police Security Forces/Officers,Afghan Local Police (ALP),Officers,Afghanistan,Taliban,0,0,Unknown,,,7,START Primary Collection
2.01706E+11,2017,6,13,Afghanistan,South Asia,Ghazni,Dih Yak district,33.470109,68.66216,,0,1,0,6,Hostage Taking (Kidnapping),Police,Police Checkpoint,Afghan National Police (ANP),Checkpoint,Afghanistan,Taliban,0,1,Firearms,5,Unknown Gun Type,4,START Primary Collection
2.01706E+11,2017,6,13,Afghanistan,South Asia,Sari Pul,Sozma Qala district,36.105133,66.286716,,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Afghanistan,Taliban,0,0,Unknown,,,,START Primary Collection
2.01706E+11,2017,6,13,Egypt,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,,0,1,0,6,Hostage Taking (Kidnapping),Religious Figures/Institutions,Religious Figure,Hassan Roushdy Mosque,Imam: Reda Abdel Bari,Egypt,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01706E+11,2017,6,13,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000721,124.293111,,0,0,0,2,Armed Assault,Police,Police Security Forces/Officers,Philippine National Police (PNP),Officers,Philippines,Islamic State of Iraq and the Levant (ISIL),0,1,Firearms,4,Rifle/Shotgun (non-automatic),0,START Primary Collection
2.01706E+11,2017,6,13,Turkey,Middle East & North Africa,Hakkari,Tekeli,37.246358,44.650062,The incident occurred in Semdinli district.,0,0,1,3,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Turkish Land Forces,Border Union,Turkey,Kurdistan Workers' Party (PKK),0,0,Explosives,13,Suicide (carried bodily by human being),2,START Primary Collection
2.01706E+11,2017,6,13,Nigeria,Sub-Saharan Africa,Delta,Okpanam,6.232564,6.648193,The incident occurred in Oshimili North district.,0,1,0,7,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,Madonna School,School,Nigeria,Unknown,0,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.01706E+11,2017,6,13,Bangladesh,South Asia,Chittagong,Ukhia,21.212501,92.163008,The incident occurred at the Kutupalong refugee camp.,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Kutupalang Refugee Camp,Refugee Camp,Bangladesh,Al-Yakin Mujahidin,0,0,Melee,23,Knife or Other Sharp Object,2,START Primary Collection
2.01706E+11,2017,6,14,Iraq,Middle East & North Africa,Nineveh,Tall Safouk,36.06028,41.29466,,0,0,0,3,Bombing/Explosion,Military,Paramilitary,Iraqi Volunteer Forces,Soldiers,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Explosives,15,Vehicle,13,START Primary Collection
2.01706E+11,2017,6,14,Iraq,Middle East & North Africa,Diyala,Khalis,33.848618,44.522125,The incident occurred in the Khalis district.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,"Public Area (garden, parking lot, garage, beach, public building, camp)",Unknown,Soccer Field,Iraq,Unknown,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",0,START Primary Collection
2.01706E+11,2017,6,14,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,The incident occurred in the Nabi Sheet area of the Old City.,1,0,0,9,Unknown,Police,Police Security Forces/Officers,Iraqi Police Service (IPS),Officers,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Unknown,,,0,START Primary Collection
